product_category_name,seller_id,seller_state,seller_city,week_start,total_orders,total_items,total_sales,avg_order_value
pet_shop,48efc9d94a9834137efd9ea76b065a38,PR,curitiba,2017-01-02 00:00:00.000,5,5,86.1,17.22
ferramentas_jardim,80e6699fe29150b372a0c8a1ebf7dcc8,PR,pinhais,2017-01-02 00:00:00.000,1,1,256.79,256.79
brinquedos,46dc3b2cc0980fb8ec44634e21d2718e,RJ,rio de janeiro,2017-01-02 00:00:00.000,1,1,175.28,175.28
brinquedos,8f119a0aee85c0c8fc534629734e94fd,SP,barueri,2017-01-02 00:00:00.000,1,1,50.95,50.95
beleza_saude,e24fc9fcd865784fb25705606fe3dfe7,SP,braganca paulista,2017-01-02 00:00:00.000,1,1,666.71,666.71
cama_mesa_banho,4a3ca9315b744ce9f8e9374361493884,SP,ibitinga,2017-01-02 00:00:00.000,1,1,84.59,84.59
moveis_decoracao,cca3071e3e9bb7d12640c9fbe2301306,SP,ibitinga,2017-01-02 00:00:00.000,2,2,301.78000000000003,150.89
cool_stuff,054694fa03fe82cec4b7551487331d74,SP,itajobi,2017-01-02 00:00:00.000,1,2,846.52,423.26
consoles_games,b2ba3715d723d245138f291a6fe42594,SP,sao paulo,2017-01-02 00:00:00.000,1,1,124.84,124.84
fashion_bolsas_e_acessorios,1b8b75e227c9a9c100d0c210fb6176ce,SP,sao paulo,2017-01-02 00:00:00.000,1,1,141.37,141.37
telefonia_fixa,b76dba6c951ab00dc4edf0a1aa88037e,SP,sao paulo,2017-01-02 00:00:00.000,2,2,46.55,23.275
ferramentas_jardim,b14db04aa7881970e83ffa9426897925,SP,sorocaba,2017-01-02 00:00:00.000,1,1,91.92,91.92
moveis_decoracao,b14db04aa7881970e83ffa9426897925,SP,sorocaba,2017-01-02 00:00:00.000,1,1,47.83,47.83
relogios_presentes,fa1c13f2614d7b5c4749cbc52fecda94,SP,sumare,2017-01-02 00:00:00.000,1,1,164.21,164.21
informatica_acessorios,d03698c2efd04a549382afa6623e27fb,BA,ilheus,2017-01-09 00:00:00.000,1,2,366.26,183.13
telefonia,75d34ebb1bd0bd7dde40dd507b8169c3,BA,salvador,2017-01-09 00:00:00.000,2,2,1565.08,782.54
ferramentas_jardim,c9a06ece156bb057372c68718ec8909b,DF,brasilia,2017-01-09 00:00:00.000,9,9,3799.18,422.1311111111111
moveis_decoracao,2a1348e9addc1af5aaa619b1a3679d6b,MG,belo horizonte,2017-01-09 00:00:00.000,1,1,44.01,44.01
telefonia_fixa,2a1348e9addc1af5aaa619b1a3679d6b,MG,belo horizonte,2017-01-09 00:00:00.000,2,2,99.96,49.98
moveis_decoracao,1554a68530182680ad5c8b042c3ab563,MG,monte siao,2017-01-09 00:00:00.000,3,5,266.48,53.29600000000001
eletroportateis,d66c305afaec317ebee552073a674429,MG,ribeirao das neves,2017-01-09 00:00:00.000,1,1,117.27,117.27
esporte_lazer,4da0e408c99d2fdc2126dc9fce518060,PR,cornelio procopio,2017-01-09 00:00:00.000,2,2,245.14,122.57
beleza_saude,ccc4bbb5f32a6ab2b7066a4130f114e3,PR,curitiba,2017-01-09 00:00:00.000,1,1,374.28,374.28
moveis_decoracao,827f8f69dfa529c561901c4f2e0f332f,PR,curitiba,2017-01-09 00:00:00.000,1,1,62.19,62.19
pet_shop,48efc9d94a9834137efd9ea76b065a38,PR,curitiba,2017-01-09 00:00:00.000,1,1,16.62,16.62
relogios_presentes,4d600e08ecbe08258c79e536c5a42fee,PR,entre rios do oeste,2017-01-09 00:00:00.000,1,1,719.76,719.76
esporte_lazer,80e6699fe29150b372a0c8a1ebf7dcc8,PR,pinhais,2017-01-09 00:00:00.000,3,3,530.64,176.88
esporte_lazer,e2aee0892199b1d92530e371abd825bf,PR,rolandia,2017-01-09 00:00:00.000,2,2,429.2,214.6
informatica_acessorios,e2aee0892199b1d92530e371abd825bf,PR,rolandia,2017-01-09 00:00:00.000,2,2,105.28,52.64
cool_stuff,5b664594895aefb418afaee6d40a9a23,RJ,petropolis,2017-01-09 00:00:00.000,1,1,54.95,54.95
cool_stuff,46dc3b2cc0980fb8ec44634e21d2718e,RJ,rio de janeiro,2017-01-09 00:00:00.000,1,1,367.65,367.65
cool_stuff,05ff92fedb5be47920fea08e501238b9,RS,santo angelo,2017-01-09 00:00:00.000,1,1,191.4,191.4
brinquedos,a3a38f4affed601eb87a97788c949667,SC,joinville,2017-01-09 00:00:00.000,2,2,335.41,167.705
utilidades_domesticas,9de4643a8dbde634fe55621059d92273,SC,joinville,2017-01-09 00:00:00.000,1,1,517.59,517.59
bebes,5a8e7d5003a1f221f9e1d6e411de7c23,SP,campinas,2017-01-09 00:00:00.000,2,2,205.84,102.92
esporte_lazer,3d39fbf22a665714baf62fae36029e23,SP,campinas,2017-01-09 00:00:00.000,1,1,77.16,77.16
beleza_saude,392e0502231ae2f8b29994ef6398cd77,SP,cerqueira cesar,2017-01-09 00:00:00.000,2,2,198.61,99.305
cama_mesa_banho,4a3ca9315b744ce9f8e9374361493884,SP,ibitinga,2017-01-09 00:00:00.000,5,5,380.56,76.112
moveis_decoracao,cca3071e3e9bb7d12640c9fbe2301306,SP,ibitinga,2017-01-09 00:00:00.000,14,20,1708.64,85.432
moveis_decoracao,4a3ca9315b744ce9f8e9374361493884,SP,ibitinga,2017-01-09 00:00:00.000,3,3,259.25,86.41666666666667
eletroportateis,054694fa03fe82cec4b7551487331d74,SP,itajobi,2017-01-09 00:00:00.000,1,1,399.72,399.72
fashion_bolsas_e_acessorios,54a1852d1b8f10312c55e906355666ee,SP,santa barbara d'oeste,2017-01-09 00:00:00.000,1,1,58.74,58.74
beleza_saude,59fb871bf6f4522a87ba567b42dafecf,SP,sao paulo,2017-01-09 00:00:00.000,1,1,202.71,202.71
brinquedos,b2ba3715d723d245138f291a6fe42594,SP,sao paulo,2017-01-09 00:00:00.000,1,1,180.81,180.81
consoles_games,b2ba3715d723d245138f291a6fe42594,SP,sao paulo,2017-01-09 00:00:00.000,1,1,124.84,124.84
fashion_bolsas_e_acessorios,1b8b75e227c9a9c100d0c210fb6176ce,SP,sao paulo,2017-01-09 00:00:00.000,1,1,104.65,104.65
moveis_decoracao,dbb9b48c841a0e39e21f98e1a6b2ec3e,SP,sao paulo,2017-01-09 00:00:00.000,1,1,28.46,28.46
telefonia,b76dba6c951ab00dc4edf0a1aa88037e,SP,sao paulo,2017-01-09 00:00:00.000,2,3,71.47,23.82333333333333
telefonia_fixa,b76dba6c951ab00dc4edf0a1aa88037e,SP,sao paulo,2017-01-09 00:00:00.000,2,2,52.15,26.075
relogios_presentes,fa1c13f2614d7b5c4749cbc52fecda94,SP,sumare,2017-01-09 00:00:00.000,2,2,449.51,224.755
utilidades_domesticas,440dd6ab244315c632130ecfb63827b1,SP,votuporanga,2017-01-09 00:00:00.000,1,1,30.86,30.86
esporte_lazer,61f159ef6da2d441951d2c0efa719362,ES,serra,2017-01-16 00:00:00.000,1,1,32.77,32.77
moveis_decoracao,b335c59ab742f751a85db9c411a86739,MG,araguari,2017-01-16 00:00:00.000,1,1,84.64,84.64
informatica_acessorios,85d9eb9ddc5d00ca9336a2219c97bb13,MG,belo horizonte,2017-01-16 00:00:00.000,3,3,102.23,34.07666666666667
automotivo,2b1a40c1daabc6ca280c4b815c101841,MG,divinopolis,2017-01-16 00:00:00.000,1,1,372.64,372.64
moveis_decoracao,1554a68530182680ad5c8b042c3ab563,MG,monte siao,2017-01-16 00:00:00.000,2,2,140.18,70.09
pet_shop,5cf13accae3222c70a9cac40818ae839,MG,patos de minas,2017-01-16 00:00:00.000,1,1,93.72,93.72
eletroportateis,d66c305afaec317ebee552073a674429,MG,ribeirao das neves,2017-01-16 00:00:00.000,1,1,53.46,53.46
fashion_bolsas_e_acessorios,0ea22c1cfbdc755f86b9b54b39c16043,MG,sete lagoas,2017-01-16 00:00:00.000,3,4,222.95,55.7375
cama_mesa_banho,0c8380b62e38e8a1e6adbeba7eb9688c,MG,tres coracoes,2017-01-16 00:00:00.000,3,3,260.32,86.77333333333333
moveis_decoracao,0c8380b62e38e8a1e6adbeba7eb9688c,MG,tres coracoes,2017-01-16 00:00:00.000,3,5,624.11,124.822
moveis_decoracao,b92e3c8f9738272ff7c59e111e108d7c,MG,uba,2017-01-16 00:00:00.000,1,1,84.52,84.52
automotivo,dd264199fc8b687ad029de7de6d760e6,PR,cascavel,2017-01-16 00:00:00.000,1,1,108.6,108.6
consoles_games,522620dcb18a6b31cd7bdf73665113a9,PR,cascavel,2017-01-16 00:00:00.000,1,1,709.93,709.93
esporte_lazer,4da0e408c99d2fdc2126dc9fce518060,PR,cornelio procopio,2017-01-16 00:00:00.000,4,7,403.42,57.63142857142857
bebes,3f8034bfc6b8b4135534975d49f04c63,PR,curitiba,2017-01-16 00:00:00.000,1,1,195.44,195.44
beleza_saude,ccc4bbb5f32a6ab2b7066a4130f114e3,PR,curitiba,2017-01-16 00:00:00.000,5,5,1666.73,333.346
fashion_calcados,827f8f69dfa529c561901c4f2e0f332f,PR,curitiba,2017-01-16 00:00:00.000,1,1,49.01,49.01
moveis_decoracao,77530e9772f57a62c906e1c21538ab82,PR,curitiba,2017-01-16 00:00:00.000,3,4,405.41,101.3525
relogios_presentes,4d600e08ecbe08258c79e536c5a42fee,PR,entre rios do oeste,2017-01-16 00:00:00.000,1,1,406.14,406.14
automotivo,066a6914e1ebf3ea95a216c73a986b91,PR,foz do iguacu,2017-01-16 00:00:00.000,1,2,497.74,248.87
moveis_decoracao,df560393f3a51e74553ab94004ba5c87,PR,loanda,2017-01-16 00:00:00.000,2,2,92.04,46.02
utilidades_domesticas,ed859002ad59dbf8cf3602696a6c3000,PR,londrina,2017-01-16 00:00:00.000,1,1,451.03,451.03
informatica_acessorios,3340ef1913fb70d28420f6ceb685c339,PR,maringa,2017-01-16 00:00:00.000,1,1,219.89,219.89
Unknown,80e6699fe29150b372a0c8a1ebf7dcc8,PR,pinhais,2017-01-16 00:00:00.000,1,1,194.0,194.0
esporte_lazer,80e6699fe29150b372a0c8a1ebf7dcc8,PR,pinhais,2017-01-16 00:00:00.000,2,2,187.6,93.8
Unknown,46dc3b2cc0980fb8ec44634e21d2718e,RJ,rio de janeiro,2017-01-16 00:00:00.000,1,1,370.68,370.68
brinquedos,46dc3b2cc0980fb8ec44634e21d2718e,RJ,rio de janeiro,2017-01-16 00:00:00.000,3,3,483.04,161.01333333333332
ferramentas_jardim,bfd938b22bc99bce1ae60dc602889f52,RJ,rio de janeiro,2017-01-16 00:00:00.000,1,3,267.27,89.08999999999999
moveis_decoracao,de66a66f2dd06bb9ec37aa96987466a3,RJ,rio de janeiro,2017-01-16 00:00:00.000,1,1,60.41,60.41
perfumaria,0747d5bb69f0586cc869d8af4c50f93e,RJ,saquarema,2017-01-16 00:00:00.000,1,2,77.84,38.92
cool_stuff,dc317f341ab0e22f39acbd9dbf9b4a1f,RS,cachoeirinha,2017-01-16 00:00:00.000,1,1,665.7,665.7
bebes,d98eec89afa3380e14463da2aabaea72,RS,porto alegre,2017-01-16 00:00:00.000,1,1,95.0,95.0
cool_stuff,05ff92fedb5be47920fea08e501238b9,RS,santo angelo,2017-01-16 00:00:00.000,1,2,751.0500000000001,375.525
moveis_decoracao,3c3017960b2dbd72711a61f0400aab8f,SC,jaragua do sul,2017-01-16 00:00:00.000,1,1,115.27,115.27
bebes,a3a38f4affed601eb87a97788c949667,SC,joinville,2017-01-16 00:00:00.000,1,1,36.04,36.04
brinquedos,a3a38f4affed601eb87a97788c949667,SC,joinville,2017-01-16 00:00:00.000,1,1,125.8,125.8
utilidades_domesticas,9de4643a8dbde634fe55621059d92273,SC,joinville,2017-01-16 00:00:00.000,1,1,186.46,186.46
esporte_lazer,669ae81880e08f269a64487cfb287169,SC,rio do sul,2017-01-16 00:00:00.000,1,5,222.55,44.51
fashion_roupa_masculina,aaed1309374718fdd995ee4c58c9dfcd,SC,timbo,2017-01-16 00:00:00.000,1,1,159.11,159.11
fashion_bolsas_e_acessorios,2be17df1c49978426251562096c3cc09,SC,tubarao,2017-01-16 00:00:00.000,1,1,185.26,185.26
beleza_saude,5ab05b6d86d417796c69ffd6774ec832,SP,assis,2017-01-16 00:00:00.000,1,2,231.42,115.71
pet_shop,1336efc61c316ddf92c899eb817f7cae,SP,assis,2017-01-16 00:00:00.000,1,1,170.36,170.36
automotivo,f235413f677777a0738ff215d0184901,SP,bariri,2017-01-16 00:00:00.000,1,1,628.35,628.35
ferramentas_jardim,a36ac007a4d18f865c8d32c3b2402c2d,SP,barueri,2017-01-16 00:00:00.000,1,1,146.01000000000002,146.01000000000002
eletronicos,582d4f8675b945722eda7c0cb61ba4c7,SP,bertioga,2017-01-16 00:00:00.000,1,1,263.04,263.04
beleza_saude,e24fc9fcd865784fb25705606fe3dfe7,SP,braganca paulista,2017-01-16 00:00:00.000,1,1,651.84,651.84
automotivo,ffff564a4f9085cd26170f4732393726,SP,campinas,2017-01-16 00:00:00.000,3,3,208.35,69.45
bebes,436bf27f2f18474fc6047702e9f8a866,SP,campinas,2017-01-16 00:00:00.000,1,1,44.42,44.42
eletronicos,ffff564a4f9085cd26170f4732393726,SP,campinas,2017-01-16 00:00:00.000,2,2,44.92,22.46
automotivo,8581055ce74af1daba164fdbd55a40de,SP,guarulhos,2017-01-16 00:00:00.000,1,1,139.59,139.59
bebes,1771297ac436903d1dd6b0e9279aa505,SP,guarulhos,2017-01-16 00:00:00.000,2,5,269.04,53.80799999999999
cool_stuff,6edacfd9f9074789dad6d62ba7950b9c,SP,guarulhos,2017-01-16 00:00:00.000,1,1,82.58000000000001,82.58000000000001
cool_stuff,f41ce2e25237f9092cd8e6e7516c7a2f,SP,guarulhos,2017-01-16 00:00:00.000,1,1,26.76,26.76
esporte_lazer,b1204cfda1d4948679db3cfc0d3cb95c,SP,guarulhos,2017-01-16 00:00:00.000,1,1,59.120000000000005,59.120000000000005
moveis_decoracao,6edacfd9f9074789dad6d62ba7950b9c,SP,guarulhos,2017-01-16 00:00:00.000,3,3,197.11,65.70333333333333
papelaria,0725b8c0f3f906e58f70cbe76b7c748c,SP,guarulhos,2017-01-16 00:00:00.000,2,9,835.69,92.85444444444444
cama_mesa_banho,cca3071e3e9bb7d12640c9fbe2301306,SP,ibitinga,2017-01-16 00:00:00.000,4,5,768.5799999999999,153.71599999999998
cama_mesa_banho,4a3ca9315b744ce9f8e9374361493884,SP,ibitinga,2017-01-16 00:00:00.000,2,2,145.23000000000002,72.61500000000001
moveis_decoracao,cca3071e3e9bb7d12640c9fbe2301306,SP,ibitinga,2017-01-16 00:00:00.000,22,27,2329.1800000000003,86.26592592592594
moveis_decoracao,4a3ca9315b744ce9f8e9374361493884,SP,ibitinga,2017-01-16 00:00:00.000,2,2,448.33,224.165
moveis_decoracao,9baf5cb77970f539089d09a38bcec5c3,SP,indaiatuba,2017-01-16 00:00:00.000,1,1,134.6,134.6
eletrodomesticos_2,054694fa03fe82cec4b7551487331d74,SP,itajobi,2017-01-16 00:00:00.000,1,1,485.38,485.38
automotivo,4e922959ae960d389249c378d1c939f5,SP,jacarei,2017-01-16 00:00:00.000,2,2,83.24,41.62
consoles_games,4e922959ae960d389249c378d1c939f5,SP,jacarei,2017-01-16 00:00:00.000,1,2,75.06,37.53
eletronicos,70a12e78e608ac31179aea7f8422044b,SP,jacarei,2017-01-16 00:00:00.000,3,3,153.54000000000002,51.18000000000001
eletronicos,4e922959ae960d389249c378d1c939f5,SP,jacarei,2017-01-16 00:00:00.000,3,3,180.01,60.00333333333333
telefonia_fixa,4e922959ae960d389249c378d1c939f5,SP,jacarei,2017-01-16 00:00:00.000,3,4,237.88,59.47
moveis_decoracao,0adac9fbd9a2b63cccaac4f8756c1ca8,SP,louveira,2017-01-16 00:00:00.000,1,1,43.86,43.86
perfumaria,82bd0703a4aefd6b599e5bfdaed378fb,SP,marilia,2017-01-16 00:00:00.000,1,1,60.46,60.46
consoles_games,822b63912576852aea9a8436d72317b7,SP,mogi guacu,2017-01-16 00:00:00.000,3,4,1266.19,316.5475
esporte_lazer,218d46b86c1881d022bce9c68a7d4b15,SP,ribeirao preto,2017-01-16 00:00:00.000,1,1,141.48,141.48
esporte_lazer,54a1852d1b8f10312c55e906355666ee,SP,santa barbara d'oeste,2017-01-16 00:00:00.000,1,1,76.11,76.11
cama_mesa_banho,41b39e28db005d9731d9d485a83b4c38,SP,santo andre,2017-01-16 00:00:00.000,1,1,167.1,167.1
market_place,aae3bfea055532c57fb453ed3ec80b30,SP,santo andre,2017-01-16 00:00:00.000,2,2,176.06,88.03
moveis_decoracao,41b39e28db005d9731d9d485a83b4c38,SP,santo andre,2017-01-16 00:00:00.000,2,2,317.11,158.555
utilidades_domesticas,7722b1df1b0e383e000397b2c11e3e19,SP,sao bernardo do campo,2017-01-16 00:00:00.000,1,1,101.14,101.14
bebes,834f8533b2ecb6598dd004ff3de7203a,SP,sao paulo,2017-01-16 00:00:00.000,1,1,150.22,150.22
bebes,725c32fa80c2faacc4fc88450d27314e,SP,sao paulo,2017-01-16 00:00:00.000,1,1,51.72,51.72
beleza_saude,f4aba7c0bca51484c30ab7bdc34bcdd1,SP,sao paulo,2017-01-16 00:00:00.000,4,4,157.31,39.3275
beleza_saude,e5a38146df062edaf55c38afa99e42dc,SP,sao paulo,2017-01-16 00:00:00.000,1,1,121.62,121.62
beleza_saude,59fb871bf6f4522a87ba567b42dafecf,SP,sao paulo,2017-01-16 00:00:00.000,5,5,969.1,193.82
brinquedos,c542f5a8c64d973f30e9df8d06f70b4a,SP,sao paulo,2017-01-16 00:00:00.000,1,1,98.31,98.31
brinquedos,fa40cc5b934574b62717c68f3d678b6d,SP,sao paulo,2017-01-16 00:00:00.000,4,4,226.41000000000005,56.602500000000006
brinquedos,5f1dc28029d2c244352a68107ec2b542,SP,sao paulo,2017-01-16 00:00:00.000,1,1,66.7,66.7
brinquedos,725c32fa80c2faacc4fc88450d27314e,SP,sao paulo,2017-01-16 00:00:00.000,2,2,115.38,57.69
cool_stuff,5f1dc28029d2c244352a68107ec2b542,SP,sao paulo,2017-01-16 00:00:00.000,1,1,36.82,36.82
eletronicos,6ee85be3693ed79a8e80718743d80655,SP,sao paulo,2017-01-16 00:00:00.000,1,1,44.02,44.02
esporte_lazer,76d5af76d0271110f9af36c92573f765,SP,sao paulo,2017-01-16 00:00:00.000,2,2,735.44,367.72
fashion_underwear_e_moda_praia,b1aaae6b66ad3c40f54b389d7ea4bee0,SP,sao paulo,2017-01-16 00:00:00.000,1,1,102.15,102.15
ferramentas_jardim,5fd924b4836098a5be0ecf81ba054ce0,SP,sao paulo,2017-01-16 00:00:00.000,1,1,175.85,175.85
ferramentas_jardim,d50d79cb34e38265a8649c383dcffd48,SP,sao paulo,2017-01-16 00:00:00.000,2,2,172.43,86.215
informatica_acessorios,b2ba3715d723d245138f291a6fe42594,SP,sao paulo,2017-01-16 00:00:00.000,1,1,96.1,96.1
market_place,e3b4998c7a498169dc7bce44e6bb6277,SP,sao paulo,2017-01-16 00:00:00.000,1,1,43.86,43.86
moveis_decoracao,bb135baca94c82fcb731335ad5b04a03,SP,sao paulo,2017-01-16 00:00:00.000,1,6,109.42,18.236666666666665
moveis_decoracao,e5a38146df062edaf55c38afa99e42dc,SP,sao paulo,2017-01-16 00:00:00.000,1,1,245.29,245.29
moveis_decoracao,8bd0f31cf0a614c658f6763bd02dea69,SP,sao paulo,2017-01-16 00:00:00.000,2,2,122.05,61.025
moveis_decoracao,8a32e327fe2c1b3511609d81aaf9f042,SP,sao paulo,2017-01-16 00:00:00.000,4,5,227.79,45.55800000000001
moveis_decoracao,dbb9b48c841a0e39e21f98e1a6b2ec3e,SP,sao paulo,2017-01-16 00:00:00.000,1,1,51.64,51.64
papelaria,b2ba3715d723d245138f291a6fe42594,SP,sao paulo,2017-01-16 00:00:00.000,1,1,176.23000000000002,176.23000000000002
pet_shop,834f8533b2ecb6598dd004ff3de7203a,SP,sao paulo,2017-01-16 00:00:00.000,1,1,123.04,123.04
telefonia,b76dba6c951ab00dc4edf0a1aa88037e,SP,sao paulo,2017-01-16 00:00:00.000,2,2,52.040000000000006,26.020000000000003
telefonia_fixa,62c50c1af4dfdc4149d25c5222043d39,SP,sao paulo,2017-01-16 00:00:00.000,1,1,149.57000000000002,149.57000000000002
telefonia_fixa,b76dba6c951ab00dc4edf0a1aa88037e,SP,sao paulo,2017-01-16 00:00:00.000,4,5,116.16,23.232
utilidades_domesticas,dbb9b48c841a0e39e21f98e1a6b2ec3e,SP,sao paulo,2017-01-16 00:00:00.000,1,1,25.46,25.46
moveis_decoracao,b14db04aa7881970e83ffa9426897925,SP,sorocaba,2017-01-16 00:00:00.000,2,2,132.35,66.175
relogios_presentes,fa1c13f2614d7b5c4749cbc52fecda94,SP,sumare,2017-01-16 00:00:00.000,1,1,204.49,204.49
bebes,817f85dbb65aa3e70831d90fe75cdf89,SP,tiete,2017-01-16 00:00:00.000,1,1,182.64,182.64
esporte_lazer,440dd6ab244315c632130ecfb63827b1,SP,votuporanga,2017-01-16 00:00:00.000,1,1,187.49,187.49
telefonia,75d34ebb1bd0bd7dde40dd507b8169c3,BA,salvador,2017-01-23 00:00:00.000,2,2,835.6800000000001,417.84
alimentos,8d79c8a04e42d722a75097ce5cbcf2ef,CE,caucaia,2017-01-23 00:00:00.000,2,2,78.82,39.41
cool_stuff,2493dc3f20131696a0ecdb9948051a8d,DF,brasilia,2017-01-23 00:00:00.000,3,3,465.92,155.30666666666664
informatica_acessorios,2f4b9d112bfa44a214bc6cef085d17c8,ES,afonso claudio,2017-01-23 00:00:00.000,1,2,72.18,36.09
moveis_decoracao,61f159ef6da2d441951d2c0efa719362,ES,serra,2017-01-23 00:00:00.000,1,1,99.14,99.14
utilidades_domesticas,8e6cc767478edae941d9bd9eb778d77a,MG,araguari,2017-01-23 00:00:00.000,1,1,82.9,82.9
papelaria,41c9d3997dd3c072c31139dc5bb5761f,MG,araxa,2017-01-23 00:00:00.000,1,1,327.5,327.5
automotivo,2a1348e9addc1af5aaa619b1a3679d6b,MG,belo horizonte,2017-01-23 00:00:00.000,1,1,247.9,247.9
cool_stuff,2bd05d410a8fd26dc4184a15f4f2f588,MG,belo horizonte,2017-01-23 00:00:00.000,1,1,40.95,40.95
informatica_acessorios,85d9eb9ddc5d00ca9336a2219c97bb13,MG,belo horizonte,2017-01-23 00:00:00.000,3,3,122.02,40.67333333333333
informatica_acessorios,2a1348e9addc1af5aaa619b1a3679d6b,MG,belo horizonte,2017-01-23 00:00:00.000,2,2,90.87,45.435
malas_acessorios,6cd68b3ed6d59aaa9fece558ad360c0a,MG,belo horizonte,2017-01-23 00:00:00.000,2,2,168.57999999999998,84.28999999999999
moveis_decoracao,2a1348e9addc1af5aaa619b1a3679d6b,MG,belo horizonte,2017-01-23 00:00:00.000,2,2,88.43,44.215
esporte_lazer,973f21788dfab357250f69a8dcb7ddee,MG,claudio,2017-01-23 00:00:00.000,1,6,218.02,36.336666666666666
moveis_decoracao,d379f449f2a3b271bc01c0782020f705,MG,divinopolis,2017-01-23 00:00:00.000,1,1,149.99,149.99
automotivo,198c7ea11960a9844b544d9bcdca860c,MG,jacutinga,2017-01-23 00:00:00.000,1,1,156.08,156.08
brinquedos,1554a68530182680ad5c8b042c3ab563,MG,monte siao,2017-01-23 00:00:00.000,2,2,169.19,84.595
moveis_decoracao,1554a68530182680ad5c8b042c3ab563,MG,monte siao,2017-01-23 00:00:00.000,1,1,56.5,56.5
moveis_sala,1554a68530182680ad5c8b042c3ab563,MG,monte siao,2017-01-23 00:00:00.000,1,1,234.59,234.59
pet_shop,5cf13accae3222c70a9cac40818ae839,MG,patos de minas,2017-01-23 00:00:00.000,2,3,228.29,76.09666666666668
Unknown,d66c305afaec317ebee552073a674429,MG,ribeirao das neves,2017-01-23 00:00:00.000,2,2,230.86,115.43
cool_stuff,cb8bcce248bb1fb274ba762d8b971456,MG,santa rita do sapucai,2017-01-23 00:00:00.000,1,1,156.58,156.58
fashion_bolsas_e_acessorios,0ea22c1cfbdc755f86b9b54b39c16043,MG,sete lagoas,2017-01-23 00:00:00.000,8,10,655.8,65.58
moveis_cozinha_area_de_servico_jantar_e_jardim,014c0679dd340a0e338872e7ec85666a,MG,timoteo,2017-01-23 00:00:00.000,1,1,128.2,128.2
cama_mesa_banho,0c8380b62e38e8a1e6adbeba7eb9688c,MG,tres coracoes,2017-01-23 00:00:00.000,2,3,202.38,67.46
moveis_decoracao,31344c16881c08a8a72c6d2eb29918c1,MG,uba,2017-01-23 00:00:00.000,1,1,251.82,251.82
cool_stuff,aac29b1b99776be73c3049939652091d,MG,uberlandia,2017-01-23 00:00:00.000,1,1,77.06,77.06
ferramentas_jardim,e99e927c81e3f51739c94fcdfca9f10f,MG,uberlandia,2017-01-23 00:00:00.000,1,1,110.7,110.7
automotivo,5c603ffb38cbbf25a0e0698941324143,MG,varginha,2017-01-23 00:00:00.000,2,2,393.61,196.805
beleza_saude,b1fecf4da1fa2689bccffa0121953643,MS,campo grande,2017-01-23 00:00:00.000,2,2,439.11,219.555
informatica_acessorios,1d0997ff06b524ce9289ffd75114ecd3,PE,recife,2017-01-23 00:00:00.000,1,1,2023.0,2023.0
consoles_games,522620dcb18a6b31cd7bdf73665113a9,PR,cascavel,2017-01-23 00:00:00.000,8,8,2616.67,327.08375
beleza_saude,58e4b302b54937e55a678c4d15111da4,PR,colombo,2017-01-23 00:00:00.000,1,1,64.42,64.42
esporte_lazer,4da0e408c99d2fdc2126dc9fce518060,PR,cornelio procopio,2017-01-23 00:00:00.000,2,3,210.58000000000004,70.19333333333334
bebes,e48b04bf1aa1ef711caebeb7aede6180,PR,curitiba,2017-01-23 00:00:00.000,1,1,154.29000000000002,154.29000000000002
beleza_saude,ccc4bbb5f32a6ab2b7066a4130f114e3,PR,curitiba,2017-01-23 00:00:00.000,4,4,1532.51,383.1275
esporte_lazer,c3cfdc648177fdbbbb35635a37472c53,PR,curitiba,2017-01-23 00:00:00.000,1,3,317.01,105.67
fashion_bolsas_e_acessorios,48efc9d94a9834137efd9ea76b065a38,PR,curitiba,2017-01-23 00:00:00.000,1,2,65.36,32.68
ferramentas_jardim,8a87611c08849ffeeccab52aa798b6c7,PR,curitiba,2017-01-23 00:00:00.000,3,3,482.0,160.66666666666666
moveis_decoracao,612a743d294c27884fb7b80d2b19ba35,PR,curitiba,2017-01-23 00:00:00.000,1,2,86.02,43.01
moveis_decoracao,8a87611c08849ffeeccab52aa798b6c7,PR,curitiba,2017-01-23 00:00:00.000,1,1,74.18,74.18
pet_shop,f67efa3f0b6761102a7f8c6b7b571f5d,PR,curitiba,2017-01-23 00:00:00.000,1,1,126.2,126.2
utilidades_domesticas,933446e9a59dece7ae9175103820ca8f,PR,curitiba,2017-01-23 00:00:00.000,1,1,87.36999999999999,87.36999999999999
market_place,4d600e08ecbe08258c79e536c5a42fee,PR,entre rios do oeste,2017-01-23 00:00:00.000,1,1,239.9,239.9
esporte_lazer,066a6914e1ebf3ea95a216c73a986b91,PR,foz do iguacu,2017-01-23 00:00:00.000,1,1,117.9,117.9
moveis_decoracao,066a6914e1ebf3ea95a216c73a986b91,PR,foz do iguacu,2017-01-23 00:00:00.000,1,2,78.84,39.42
eletrodomesticos_2,01cf7e3d21494c41fb86034f2e714fa1,PR,francisco beltrao,2017-01-23 00:00:00.000,2,2,464.8,232.4
bebes,8b8cfc8305aa441e4239358c9f6f2485,PR,londrina,2017-01-23 00:00:00.000,1,1,1961.0,1961.0
climatizacao,ed859002ad59dbf8cf3602696a6c3000,PR,londrina,2017-01-23 00:00:00.000,1,2,338.46000000000004,169.23000000000002
esporte_lazer,38e679b9e0064cd94c6f035707344dae,PR,londrina,2017-01-23 00:00:00.000,1,1,237.09,237.09
